election_name,n_cands,sigma_UM_worst_case_asin,sigma_UM_winner_set_worst_case_asin,sigma_IIA_winner_set_average,sigma_IIA_average
argyll_bute_2022_ward9,7,1.0,1.0,1.0,1.0
falkirk_2022_ward6,7,1.0,1.0,1.0,1.0
sc_borders_2022_ward5,7,1.0,1.0,1.0,1.0
dundee_2022_ward7,7,1.0,1.0,1.0,1.0
south_ayrshire_2022_ward8,7,1.0,1.0,1.0,1.0
stirling_2017_ward7,7,1.0,1.0,1.0,1.0
dumgal_2022_ward1,7,1.0,1.0,1.0,1.0
aberdeen_2017_ward1,7,1.0,1.0,1.0,1.0
perth_kinross_2012_ward11,7,1.0,1.0,1.0,1.0
sc_borders_2012_ward11,7,1.0,1.0,1.0,1.0
perth_kinross_2017_ward5,7,1.0,1.0,1.0,1.0
edinburgh_2012_ward10,7,1.0,1.0,1.0,1.0
sc_borders_2022_ward11,7,1.0,1.0,1.0,1.0
dumgal_2017_ward6,7,1.0,1.0,1.0,1.0
aberdeenshire_2017_ward13,7,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward1,7,1.0,1.0,1.0,1.0
dumgal_2022_ward3,7,0.9904861950431068,1.0,1.0,0.9904761904761905
perth_kinross_2022_ward10,7,1.0,1.0,1.0,1.0
dumgal_2012_ward11,7,1.0,1.0,1.0,1.0
midlothian_2012_ward3,7,1.0,1.0,1.0,1.0
moray_2017_ward5,7,1.0,1.0,1.0,1.0
highland_2012_ward2,7,1.0,1.0,1.0,1.0
highland_2022_dingwall,7,1.0,1.0,1.0,1.0
north_ayrshire_2022_ardrossan,7,1.0,1.0,1.0,1.0
midlothian_2012_ward2,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward15,7,1.0,1.0,1.0,1.0
sc_borders_2012_ward3,7,1.0,1.0,1.0,1.0
highland_2017_ward12,7,1.0,1.0,1.0,1.0
midlothian_2022_ward3,7,1.0,1.0,1.0,1.0
west_lothian_2012_ward5,7,1.0,1.0,1.0,1.0
eilean_siar_2012_ward5,7,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward19,7,1.0,1.0,1.0,1.0
sc_borders_2017_ward9,7,1.0,1.0,1.0,1.0
highland_2012_ward21,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward5,7,1.0,1.0,1.0,1.0
shetland_2012_ward7,7,1.0,1.0,1.0,1.0
east_dunbartonshire_2012_ward8,7,1.0,1.0,1.0,1.0
north_ayrshire_2017_ward5,7,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward20,7,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward2,7,1.0,1.0,1.0,1.0
inverclyde_2012_ward5,7,1.0,1.0,1.0,1.0
angus_2017_ward5,7,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward5,7,1.0,1.0,1.0,1.0
shetland_2012_ward2,7,1.0,1.0,1.0,1.0
eilean_siar_2012_ward4,7,1.0,1.0,1.0,1.0
sc_borders_2017_ward5,7,1.0,1.0,1.0,1.0
east_lothian_2012_ward4,7,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward18,7,1.0,1.0,1.0,1.0
eilean_siar_2012_ward6,7,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward17,7,1.0,1.0,1.0,1.0
falkirk_2022_ward8,7,1.0,1.0,1.0,1.0
highland_2012_ward5,7,1.0,1.0,1.0,1.0
edinburgh_2022_ward9,7,1.0,1.0,1.0,1.0
aberdeenshire_2017_ward18,7,1.0,1.0,1.0,1.0
south_lanarkshire_2012_ward12,7,1.0,1.0,1.0,1.0
west_dunbartonshire_2012_ward2,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward18,7,1.0,1.0,1.0,1.0
perth_kinross_2012_ward4,7,1.0,1.0,1.0,1.0
dundee_2017_ward1,7,1.0,1.0,1.0,1.0
aberdeen_2022_ward5,7,1.0,1.0,1.0,1.0
aberdeen_2017_ward3,7,1.0,1.0,1.0,1.0
falkirk_2022_ward4,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward12,7,1.0,1.0,1.0,1.0
renfrewshire_2012_ward2,7,1.0,1.0,1.0,1.0
east_lothian_2012_ward3,7,1.0,1.0,1.0,1.0
edinburgh_2012_ward7,7,1.0,1.0,1.0,1.0
glasgow_2017_ward15,7,1.0,1.0,1.0,1.0
glasgow_2017_ward12,7,1.0,1.0,1.0,1.0
shetland_2012_ward6,7,1.0,1.0,1.0,1.0
inverclyde_2017_ward4,7,1.0,1.0,1.0,1.0
highland_2022_aird_and_loch_ness,7,1.0,1.0,1.0,1.0
falkirk_2017_ward4,7,1.0,1.0,1.0,1.0
midlothian_2012_ward5,7,1.0,1.0,1.0,1.0
aberdeen_2022_ward8,7,1.0,1.0,1.0,1.0
dumgal_2022_ward12,7,1.0,1.0,1.0,1.0
west_lothian_2017_ward1,7,1.0,1.0,1.0,1.0
renfrewshire_2012_ward1,7,1.0,1.0,1.0,1.0
highland_2012_ward16,7,1.0,1.0,1.0,1.0
fife_2017_ward16,7,1.0,1.0,1.0,1.0
angus_2012_ward5,7,1.0,1.0,1.0,1.0
stirling_2017_ward6,7,1.0,1.0,1.0,1.0
shetland_2022_ward6,7,1.0,1.0,1.0,1.0
highland_2012_ward11,7,1.0,1.0,1.0,1.0
glasgow_2017_ward2,7,1.0,1.0,1.0,1.0
clackmannanshire_2022_ward5,7,1.0,1.0,1.0,1.0
north_ayrshire_2022_irvine_east,7,1.0,1.0,1.0,1.0
clackmannanshire_2017_ward4,7,1.0,1.0,1.0,1.0
angus_2017_ward8,7,1.0,1.0,1.0,1.0
highland_2017_ward21,7,1.0,1.0,1.0,1.0
edinburgh_2017_ward2,7,1.0,1.0,1.0,1.0
highland_2022_northwest_and_central_sutherland,7,1.0,1.0,1.0,1.0
aberdeen_2012_ward7,7,1.0,1.0,1.0,1.0
east_dunbartonshire_2017_ward4,7,1.0,1.0,1.0,1.0
stirling_2022_ward4,7,1.0,1.0,1.0,1.0
clackmannanshire_2022_ward4,7,1.0,1.0,1.0,1.0
west_lothian_2017_ward6,7,1.0,1.0,1.0,1.0
west_dunbartonshire_2012_ward1,7,1.0,1.0,1.0,1.0
midlothian_2022_ward1,7,1.0,1.0,1.0,1.0
edinburgh_2012_ward2,7,1.0,1.0,1.0,1.0
argyll_bute_2022_ward7,7,1.0,1.0,1.0,1.0
east_ayrshire_2017_ward7,7,1.0,1.0,1.0,1.0
argyll_bute_2012_ward2,7,1.0,1.0,1.0,1.0
falkirk_2012_ward7,7,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward13,7,1.0,1.0,1.0,1.0
aberdeenshire_2022_ward3,7,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward12,7,1.0,1.0,1.0,1.0
angus_2012_ward3,7,0.9768079830289597,1.0,1.0,1.0
edinburgh_2017_ward17,7,1.0,1.0,1.0,1.0
south_ayrshire_2017_ward5,7,1.0,1.0,1.0,1.0
sc_borders_2022_ward2,7,1.0,1.0,1.0,1.0
sc_borders_2012_ward10,7,1.0,1.0,1.0,1.0
edinburgh_2012_ward1,7,1.0,1.0,1.0,1.0
aberdeen_2022_ward10,7,1.0,1.0,1.0,1.0
sc_borders_2012_ward9,7,0.8904151896889713,0.8904151896889713,0.9285714285714286,0.9809523809523809
west_dunbartonshire_2022_ward6,7,1.0,1.0,1.0,1.0
north_ayrshire_2017_ward1,7,1.0,1.0,1.0,1.0
east_dunbartonshire_2017_ward7,7,1.0,1.0,1.0,1.0
south_lanarkshire_2012_ward18,7,1.0,1.0,1.0,1.0
stirling_2017_ward3,7,1.0,1.0,1.0,1.0
aberdeenshire_2017_ward17,7,1.0,1.0,1.0,1.0
west_dunbartonshire_2017_ward5,7,1.0,1.0,1.0,1.0
falkirk_2017_ward9,7,1.0,1.0,1.0,1.0
dumgal_2012_ward12,7,0.9534745446269886,1.0,1.0,0.9904761904761905
north_ayrshire_2017_ward3,7,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward7,7,1.0,1.0,1.0,1.0
west_lothian_2022_ward7,7,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward15,7,1.0,1.0,1.0,1.0
argyll_bute_2022_ward10,7,1.0,1.0,1.0,1.0
fife_2012_ward4,7,1.0,1.0,1.0,1.0
highland_2017_ward4,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward10,7,1.0,1.0,1.0,1.0
highland_2022_inverness_south,7,1.0,1.0,1.0,1.0
dumgal_2017_ward5,7,1.0,1.0,1.0,1.0
midlothian_2022_ward4,7,1.0,1.0,1.0,1.0
angus_2022_ward5,7,1.0,1.0,1.0,1.0
fife_2017_ward6,7,1.0,1.0,1.0,1.0
shetland_2012_ward3,7,1.0,1.0,1.0,1.0
fife_2012_ward17,7,1.0,1.0,1.0,1.0
edinburgh_2017_ward6,7,1.0,1.0,1.0,1.0
aberdeenshire_2012_ward19,7,1.0,1.0,1.0,1.0
edinburgh_2022_ward10,7,1.0,1.0,1.0,1.0
argyll_bute_2012_ward9,7,1.0,1.0,1.0,1.0
east_lothian_2022_ward6,7,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward5,7,1.0,1.0,1.0,1.0
aberdeen_2012_ward13,7,1.0,1.0,1.0,1.0
renfrewshire_2017_ward7,7,1.0,1.0,1.0,1.0
glasgow_2017_ward22,7,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward1,7,1.0,1.0,1.0,1.0
south_ayrshire_2012_ward5,7,1.0,1.0,1.0,1.0
renfrewshire_2017_ward5,7,1.0,1.0,1.0,1.0
west_lothian_2017_ward7,7,1.0,1.0,1.0,1.0
stirling_2017_ward1,7,1.0,1.0,1.0,1.0
aberdeenshire_2017_ward8,7,1.0,1.0,1.0,1.0
highland_2012_ward6,7,1.0,1.0,1.0,1.0
east_dunbartonshire_2022_ward3,7,1.0,1.0,1.0,1.0
sc_borders_2022_ward9,7,1.0,1.0,1.0,1.0
west_dunbartonshire_2017_ward1,7,1.0,1.0,1.0,1.0
west_dunbartonshire_2012_ward5,7,1.0,1.0,1.0,1.0
north_ayrshire_2022_irvine_south,7,1.0,1.0,1.0,1.0
aberdeen_2012_ward9,7,1.0,1.0,1.0,1.0
west_lothian_2022_ward9,7,1.0,1.0,1.0,1.0
east_lothian_2012_ward1,7,1.0,1.0,1.0,1.0
glasgow_2017_ward23,7,1.0,1.0,1.0,1.0
dundee_2022_ward6,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward11,7,1.0,1.0,1.0,1.0
north_ayrshire_2017_ward7,7,1.0,1.0,1.0,1.0
renfrewshire_2017_ward8,7,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward17,7,1.0,1.0,1.0,1.0
highland_2022_inverness_ness_side,7,1.0,1.0,1.0,1.0
fife_2012_ward16,7,0.989978736538,1.0,1.0,0.9904761904761905
renfrewshire_2022_ward5,7,1.0,1.0,1.0,1.0
eilean_siar_2022_ward10,7,1.0,1.0,1.0,1.0
highland_2022_culloden,7,1.0,1.0,1.0,1.0
stirling_2022_ward5,7,1.0,1.0,1.0,1.0
east_lothian_2017_ward5,7,1.0,1.0,1.0,1.0
fife_2012_ward6,7,1.0,1.0,1.0,1.0
argyll_bute_2017_ward8,7,1.0,1.0,1.0,1.0
sc_borders_2017_ward7,7,0.9902135676454394,1.0,1.0,0.9904761904761905
argyll_bute_2017_ward9,7,1.0,1.0,1.0,1.0
stirling_2017_ward2,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward1,7,1.0,1.0,1.0,1.0
inverclyde_2022_ward5,7,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward13,7,1.0,1.0,1.0,1.0
south_lanarkshire_2012_ward17,7,1.0,1.0,1.0,1.0
renfrewshire_2012_ward3,7,1.0,1.0,1.0,1.0
west_dunbartonshire_2012_ward4,7,1.0,1.0,1.0,1.0
highland_2017_ward9,7,1.0,1.0,1.0,1.0
moray_2017_ward8,7,1.0,1.0,1.0,1.0
edinburgh_2017_ward16,7,1.0,1.0,1.0,1.0
inverclyde_2012_ward3,7,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward8,7,1.0,1.0,1.0,1.0
midlothian_2017_ward6,7,1.0,1.0,1.0,1.0
dundee_2017_ward5,7,1.0,1.0,1.0,1.0
midlothian_2017_ward2,7,1.0,1.0,1.0,1.0
dumgal_2012_ward5,7,1.0,1.0,1.0,1.0
argyll_bute_2022_ward6,7,1.0,1.0,1.0,1.0
perth_kinross_2017_ward2,7,1.0,1.0,1.0,1.0
fife_2017_ward17,7,1.0,1.0,1.0,1.0
aberdeenshire_2022_ward14,7,1.0,1.0,1.0,1.0
clackmannanshire_2022_ward3,7,1.0,1.0,1.0,1.0
west_lothian_2017_ward5,8,1.0,1.0,1.0,1.0
highland_2012_ward13,8,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward2,8,1.0,1.0,1.0,1.0
perth_kinross_2012_ward12,8,1.0,1.0,1.0,1.0
glasgow_2012_ward15,8,1.0,1.0,1.0,1.0
glasgow_2017_ward6,8,1.0,1.0,1.0,1.0
fife_2012_ward1,8,1.0,1.0,1.0,1.0
dumgal_2012_ward4,8,1.0,1.0,1.0,1.0
aberdeenshire_2012_ward11,8,1.0,1.0,1.0,1.0
east_ayrshire_2012_ward8,8,1.0,1.0,1.0,1.0
angus_2022_ward3,8,0.9827048696979521,1.0,1.0,0.9940476190476191
fife_2017_ward13,8,1.0,1.0,1.0,1.0
eilean_siar_2017_ward2,8,1.0,1.0,1.0,1.0
perth_kinross_2022_ward1,8,1.0,1.0,1.0,1.0
glasgow_2012_ward6,8,1.0,1.0,1.0,1.0
north_ayrshire_2017_ward4,8,1.0,1.0,1.0,1.0
glasgow_2022_ward15,8,1.0,1.0,1.0,1.0
orkney_2017_ward1,8,1.0,1.0,1.0,1.0
aberdeenshire_2022_ward1,8,1.0,1.0,1.0,1.0
perth_kinross_2017_ward10,8,1.0,1.0,1.0,1.0
renfrewshire_2022_ward9,8,1.0,1.0,1.0,1.0
west_dunbartonshire_2012_ward6,8,1.0,1.0,1.0,1.0
highland_2022_badenoch,8,1.0,1.0,1.0,1.0
eilean_siar_2022_ward2,8,1.0,1.0,1.0,1.0
clackmannanshire_2017_ward2,8,1.0,1.0,1.0,1.0
stirling_2017_ward4,8,1.0,1.0,1.0,1.0
midlothian_2022_ward6,8,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward4,8,0.8891532926325908,1.0,1.0,0.9940476190476191
east_lothian_2022_ward2,8,1.0,1.0,1.0,1.0
edinburgh_2012_ward15,8,1.0,1.0,1.0,1.0
east_renfrewshire_2012_ward2,8,1.0,1.0,1.0,1.0
highland_2017_ward14,8,1.0,1.0,1.0,1.0
angus_2017_ward3,8,1.0,1.0,1.0,1.0
fife_2022_ward22,8,1.0,1.0,1.0,1.0
west_lothian_2012_ward3,8,1.0,1.0,1.0,1.0
glasgow_2017_ward21,8,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward11,8,1.0,1.0,1.0,1.0
highland_2022_black_isle,8,1.0,1.0,1.0,1.0
argyll_bute_2017_ward11,8,1.0,1.0,1.0,1.0
east_dunbartonshire_2022_ward4,8,1.0,1.0,1.0,1.0
aberdeen_2017_ward9,8,1.0,1.0,1.0,1.0
highland_2017_ward20,8,1.0,1.0,1.0,1.0
west_lothian_2017_ward4,8,1.0,1.0,1.0,1.0
perth_kinross_2017_ward8,8,1.0,1.0,1.0,1.0
orkney_2012_ward1,8,1.0,1.0,1.0,1.0
clackmannanshire_2017_ward1,8,1.0,1.0,1.0,1.0
edinburgh_2022_ward4,8,1.0,1.0,1.0,1.0
edinburgh_2012_ward16,8,1.0,1.0,1.0,1.0
perth_kinross_2022_ward4,8,1.0,1.0,1.0,1.0
west_lothian_2012_ward7,8,1.0,1.0,1.0,1.0
fife_2022_ward21,8,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward9,8,1.0,1.0,1.0,1.0
aberdeenshire_2022_ward10,8,0.9706487895545365,1.0,1.0,0.9940476190476191
fife_2022_ward8,8,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward7,8,1.0,1.0,1.0,1.0
orkney_2022_ward2,8,1.0,1.0,1.0,1.0
highland_2012_ward20,8,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward8,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward15,8,1.0,1.0,1.0,1.0
east_renfrewshire_2017_ward1,8,1.0,1.0,1.0,1.0
east_renfrewshire_2022_ward1,8,1.0,1.0,1.0,1.0
fife_2022_ward19,8,1.0,1.0,1.0,1.0
aberdeen_2022_ward1,8,1.0,1.0,1.0,1.0
glasgow_2022_ward13,8,1.0,1.0,1.0,1.0
edinburgh_2017_ward4,8,1.0,1.0,1.0,1.0
stirling_2022_ward6,8,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward9,8,1.0,1.0,1.0,1.0
perth_kinross_2022_ward8,8,0.9579659029602232,0.9579659029602232,0.9583333333333334,0.9940476190476191
south_lanarkshire_2017_ward17,8,1.0,1.0,1.0,1.0
moray_2017_ward4,8,1.0,1.0,1.0,1.0
fife_2022_ward14,8,0.9558760012815473,1.0,1.0,0.9940476190476191
stirling_2012_ward2,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward10,8,1.0,1.0,1.0,1.0
perth_kinross_2012_ward10,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward5,8,1.0,1.0,1.0,1.0
south_ayrshire_2022_ward3,8,1.0,1.0,1.0,1.0
fife_2012_ward22,8,1.0,1.0,1.0,1.0
edinburgh_2012_ward14,8,1.0,1.0,1.0,1.0
east_lothian_2017_ward2,8,1.0,1.0,1.0,1.0
dumgal_2012_ward10,8,1.0,1.0,1.0,1.0
fife_2022_ward12,8,1.0,1.0,1.0,1.0
angus_2012_ward6,8,1.0,1.0,1.0,1.0
west_lothian_2022_ward8,8,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward19,8,1.0,1.0,1.0,1.0
sc_borders_2017_ward3,8,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward4,8,1.0,1.0,1.0,1.0
east_ayrshire_2017_ward1,8,1.0,1.0,1.0,1.0
east_ayrshire_2017_ward8,8,1.0,1.0,1.0,1.0
highland_2012_ward8,8,1.0,1.0,1.0,1.0
angus_2022_ward4,8,1.0,1.0,1.0,1.0
east_lothian_2022_ward4,8,1.0,1.0,1.0,1.0
fife_2017_ward21,8,1.0,1.0,1.0,1.0
edinburgh_2012_ward17,8,1.0,1.0,1.0,1.0
fife_2022_ward2,8,1.0,1.0,1.0,1.0
inverclyde_2017_ward7,8,1.0,1.0,1.0,1.0
falkirk_2022_ward2,8,1.0,1.0,1.0,1.0
stirling_2012_ward4,8,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward8,8,1.0,1.0,1.0,1.0
aberdeenshire_2012_ward2,8,1.0,1.0,1.0,1.0
north_ayrshire_2017_ward6,8,1.0,1.0,1.0,1.0
highland_2022_nairn,8,1.0,1.0,1.0,1.0
south_ayrshire_2022_ward2,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward8,8,1.0,1.0,1.0,1.0
aberdeenshire_2022_ward18,8,1.0,1.0,1.0,1.0
falkirk_2012_ward2,8,1.0,1.0,1.0,1.0
perth_kinross_2017_ward12,8,1.0,1.0,1.0,1.0
glasgow_2007_maryhill,8,1.0,1.0,1.0,1.0
stirling_2022_ward2,8,1.0,1.0,1.0,1.0
glasgow_2022_ward19,8,1.0,1.0,1.0,1.0
aberdeen_2017_ward5,8,1.0,1.0,1.0,1.0
aberdeen_2022_ward2,8,1.0,1.0,1.0,1.0
angus_2017_ward7,8,1.0,1.0,1.0,1.0
sc_borders_2012_ward8,8,1.0,1.0,1.0,1.0
falkirk_2017_ward8,8,1.0,1.0,1.0,1.0
highland_2017_ward5,8,0.9363453877971263,0.9363453877971263,1.0,1.0
west_dunbartonshire_2022_ward2,8,0.9655824411703738,1.0,1.0,0.9940476190476191
dumgal_2022_ward4,8,1.0,1.0,1.0,1.0
perth_kinross_2017_ward6,8,1.0,1.0,1.0,1.0
eilean_siar_2017_ward6,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward6,8,1.0,1.0,1.0,1.0
highland_2012_ward12,8,1.0,1.0,1.0,1.0
dundee_2017_ward6,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward3,8,1.0,1.0,1.0,1.0
falkirk_2012_ward3,8,1.0,1.0,1.0,1.0
sc_borders_2017_ward8,8,1.0,1.0,1.0,1.0
east_dunbartonshire_2017_ward6,8,1.0,1.0,1.0,1.0
renfrewshire_2012_ward8,8,1.0,1.0,1.0,1.0
renfrewshire_2012_ward7,8,0.9773042080174756,1.0,1.0,0.9940476190476191
south_lanarkshire_2017_ward1,8,1.0,1.0,1.0,1.0
edinburgh_2022_ward13,8,1.0,1.0,1.0,1.0
dundee_2012_ward6,8,1.0,1.0,1.0,1.0
shetland_2022_ward3,8,1.0,1.0,1.0,1.0
south_lanarkshire_2012_ward8,8,1.0,1.0,1.0,1.0
aberdeen_2012_ward10,8,1.0,1.0,1.0,1.0
glasgow_2022_ward21,8,1.0,1.0,1.0,1.0
eilean_siar_2017_ward1,8,1.0,1.0,1.0,1.0
fife_2022_ward10,8,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward3,8,0.9671515391566023,0.9671515391566023,0.9583333333333333,0.9940476190476191
north_ayrshire_2022_saltcoats_and_stevenston,8,1.0,1.0,1.0,1.0
renfrewshire_2017_ward1,8,1.0,1.0,1.0,1.0
fife_2022_ward17,8,1.0,1.0,1.0,1.0
highland_2017_ward1,8,1.0,1.0,1.0,1.0
edinburgh_2017_ward14,8,1.0,1.0,1.0,1.0
aberdeen_2017_ward7,8,1.0,1.0,1.0,1.0
aberdeen_2017_ward13,8,1.0,1.0,1.0,1.0
north_ayrshire_2012_ward4,8,1.0,1.0,1.0,1.0
highland_2012_ward4,8,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward14,8,1.0,1.0,1.0,1.0
orkney_2017_ward6,8,1.0,1.0,1.0,1.0
south_ayrshire_2022_ward1,8,0.9271461398405342,0.9271461398405342,0.9583333333333334,0.9880952380952381
south_lanarkshire_2012_ward6,8,1.0,1.0,1.0,1.0
glasgow_2012_ward7,8,1.0,1.0,1.0,1.0
dundee_2022_ward5,8,1.0,1.0,1.0,1.0
aberdeenshire_2017_ward19,8,1.0,1.0,1.0,1.0
east_ayrshire_2017_ward6,8,1.0,1.0,1.0,1.0
west_lothian_2017_ward3,8,1.0,1.0,1.0,1.0
highland_2012_ward19,8,1.0,1.0,1.0,1.0
clackmannanshire_2012_ward2,8,1.0,1.0,1.0,1.0
sc_borders_2017_ward1,8,1.0,1.0,1.0,1.0
sc_borders_2022_ward7,8,1.0,1.0,1.0,1.0
stirling_2022_ward1,8,1.0,1.0,1.0,1.0
highland_2017_ward19,8,1.0,1.0,1.0,1.0
fife_2012_ward15,8,1.0,1.0,1.0,1.0
highland_2012_ward22,8,0.9735277379019547,1.0,1.0,0.9940476190476191
south_lanarkshire_2017_ward14,8,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward3,8,1.0,1.0,1.0,1.0
perth_kinross_2017_ward11,8,1.0,1.0,1.0,1.0
highland_2012_ward14,8,1.0,1.0,1.0,1.0
highland_2017_ward17,8,1.0,1.0,1.0,1.0
fife_2022_ward6,8,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward11,8,1.0,1.0,1.0,1.0
glasgow_2017_ward11,8,1.0,1.0,1.0,1.0
aberdeenshire_2022_ward5,8,0.9645634487097199,0.9645634487097199,0.9583333333333334,0.9940476190476191
highland_2012_ward7,8,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward12,8,1.0,1.0,1.0,1.0
clackmannanshire_2022_ward2,8,1.0,1.0,1.0,1.0
perth_kinross_2017_ward7,8,1.0,1.0,1.0,1.0
edinburgh_2022_ward3,8,1.0,1.0,1.0,1.0
aberdeenshire_2012_ward4,8,1.0,1.0,1.0,1.0
aberdeen_2022_ward13,8,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward4,8,1.0,1.0,1.0,1.0
glasgow_2022_ward17,8,1.0,1.0,1.0,1.0
east_dunbartonshire_2012_ward2,8,1.0,1.0,1.0,1.0
dumgal_2017_ward1,8,1.0,1.0,1.0,1.0
east_renfrewshire_2017_ward5,8,1.0,1.0,1.0,1.0
midlothian_2017_ward4,8,0.9809540906209067,0.9809540906209067,0.9583333333333334,0.9940476190476191
glasgow_2007_langside,8,1.0,1.0,1.0,1.0
aberdeen_2017_ward4,8,1.0,1.0,1.0,1.0
argyll_bute_2017_ward4,8,1.0,1.0,1.0,1.0
east_renfrewshire_2022_ward2,8,1.0,1.0,1.0,1.0
west_lothian_2022_ward3,8,1.0,1.0,1.0,1.0
edinburgh_2022_ward7,8,1.0,1.0,1.0,1.0
edinburgh_2012_ward3,8,1.0,1.0,1.0,1.0
stirling_2022_ward7,8,1.0,1.0,1.0,1.0
fife_2017_ward1,8,1.0,1.0,1.0,1.0
renfrewshire_2012_ward5,8,1.0,1.0,1.0,1.0
west_dunbartonshire_2017_ward2,8,1.0,1.0,1.0,1.0
east_lothian_2017_ward3,8,1.0,1.0,1.0,1.0
west_lothian_2022_ward6,8,1.0,1.0,1.0,1.0
edinburgh_2017_ward5,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward13,8,1.0,1.0,1.0,1.0
argyll_bute_2022_ward5,8,1.0,1.0,1.0,1.0
fife_2022_ward15,8,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward2,8,1.0,1.0,1.0,1.0
fife_2012_ward5,8,1.0,1.0,1.0,1.0
north_ayrshire_2012_ward7,8,1.0,1.0,1.0,1.0
renfrewshire_2012_ward4,8,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward4,9,1.0,1.0,1.0,1.0
east_lothian_2022_ward5,9,1.0,1.0,1.0,1.0
glasgow_2007_greater_pollok,9,1.0,1.0,1.0,1.0
argyll_bute_2012_ward4,9,1.0,1.0,1.0,1.0
highland_2017_ward3,9,1.0,1.0,1.0,1.0
perth_kinross_2022_ward3,9,1.0,1.0,1.0,1.0
fife_2017_ward12,9,1.0,1.0,1.0,1.0
east_lothian_2017_ward1,9,1.0,1.0,1.0,1.0
dundee_2022_ward3,9,1.0,1.0,1.0,1.0
west_dunbartonshire_2022_ward3,9,1.0,1.0,1.0,1.0
dundee_2012_ward2,9,1.0,1.0,1.0,1.0
glasgow_2007_partick,9,1.0,1.0,1.0,1.0
highland_2012_ward18,9,1.0,1.0,1.0,1.0
dundee_2022_ward8,9,1.0,1.0,1.0,1.0
fife_2012_ward10,9,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward3,9,1.0,1.0,1.0,1.0
renfrewshire_2022_ward6,9,1.0,1.0,1.0,1.0
sc_borders_2017_ward4,9,1.0,1.0,1.0,1.0
edinburgh_2017_ward7,9,1.0,1.0,1.0,1.0
aberdeen_2012_ward6,9,1.0,1.0,1.0,1.0
aberdeen_2012_ward3,9,1.0,1.0,1.0,1.0
north_lanarkshire_2022_ward3,9,1.0,1.0,1.0,1.0
glasgow_2017_ward7,9,1.0,1.0,1.0,1.0
renfrewshire_2017_ward6,9,1.0,1.0,1.0,1.0
glasgow_2017_ward18,9,1.0,1.0,1.0,1.0
glasgow_2022_ward23,9,1.0,1.0,1.0,1.0
glasgow_2017_ward9,9,1.0,1.0,1.0,1.0
dundee_2012_ward4,9,1.0,1.0,1.0,1.0
fife_2022_ward3,9,1.0,1.0,1.0,1.0
inverclyde_2022_ward4,9,1.0,1.0,1.0,1.0
renfrewshire_2017_ward3,9,1.0,1.0,1.0,1.0
